index	name	color
51	rh.caudalmiddlefrontal_2	#521700
52	rh.caudalmiddlefrontal_3	#521700
53	rh.caudalmiddlefrontal_4	#521700
54	rh.caudalmiddlefrontal_5	#531700
55	rh.cuneus_1	#dc1362
56	rh.cuneus_2	#c81362
57	rh.cuneus_3	#c91362
58	rh.cuneus_4	#cc1362
59	rh.entorhinal_1	#dc1308
60	rh.fusiform_1	#b4dc8a
61	rh.fusiform_2	#b4c28a
62	rh.fusiform_3	#b4c38a
63	rh.fusiform_4	#b4c48a
64	rh.fusiform_5	#b4c58a
65	rh.fusiform_6	#b4c58a
66	rh.fusiform_7	#b4c58a
67	rh.fusiform_8	#b4c68a
68	rh.inferiorparietal_1	#dc3adc
69	rh.inferiorparietal_2	#d23adc
70	rh.inferiorparietal_3	#d33adc
71	rh.inferiorparietal_4	#d43adc
72	rh.inferiorparietal_5	#d53adc
73	rh.inferiorparietal_6	#d63adc
74	rh.inferiorparietal_7	#d93adc
75	rh.inferiorparietal_8	#da3adc
76	rh.inferiorparietal_9	#db3adc
77	rh.inferiorparietal_10	#dd3adc
78	rh.inferiorparietal_11	#de3adc
79	rh.inferiorparietal_12	#df3adc
80	rh.inferiortemporal_1	#b42878
81	rh.inferiortemporal_2	#a02878
82	rh.inferiortemporal_3	#a12878
83	rh.inferiortemporal_4	#a22878
84	rh.inferiortemporal_5	#a32878
85	rh.inferiortemporal_6	#a62878
86	rh.inferiortemporal_7	#a72878
87	rh.isthmuscingulate_1	#8a138a
88	rh.isthmuscingulate_2	#7d138a
89	rh.lateraloccipital_1	#131e8a
90	rh.lateraloccipital_2	#131e7d
91	rh.lateraloccipital_3	#131e80
92	rh.lateraloccipital_4	#131e81
93	rh.lateraloccipital_5	#131e82
94	rh.lateraloccipital_6	#131e83
95	rh.lateraloccipital_7	#131e84
96	rh.lateraloccipital_8	#131e85
97	rh.lateraloccipital_9	#131e85
98	rh.lateraloccipital_10	#131e85
99	rh.lateralorbitofrontal_1	#214930
100	rh.lateralorbitofrontal_2	#214630
101	rh.lateralorbitofrontal_3	#214730
102	rh.lateralorbitofrontal_4	#214830
103	rh.lateralorbitofrontal_5	#214a30
104	rh.lateralorbitofrontal_6	#214929
105	rh.lateralorbitofrontal_7	#21492a
106	rh.lingual_1	#df8a8a
107	rh.lingual_2	#e18a8a
108	rh.lingual_3	#e28a8a
109	rh.lingual_4	#e38a8a
110	rh.lingual_5	#e68a8a
111	rh.lingual_6	#e78a8a
112	rh.lingual_7	#e88a8a
113	rh.medialorbitofrontal_1	#c62149
114	rh.medialorbitofrontal_2	#b62149
115	rh.medialorbitofrontal_3	#b72149
116	rh.medialorbitofrontal_4	#b82149
117	rh.medialorbitofrontal_5	#b82149
118	rh.middletemporal_1	#9f6230
119	rh.middletemporal_2	#966230
120	rh.middletemporal_3	#996230
121	rh.middletemporal_4	#9a6230
122	rh.middletemporal_5	#9b6230
123	rh.middletemporal_6	#9c6230
124	rh.middletemporal_7	#9d6230
125	rh.middletemporal_8	#9e6230
126	rh.middletemporal_9	#9f6230
127	rh.parahippocampal_1	#13dc3a
128	rh.parahippocampal_2	#13c23a
129	rh.parahippocampal_3	#13c33a
130	rh.paracentral_1	#3adc3a
131	rh.paracentral_2	#3ac63a
132	rh.paracentral_3	#3ac73a
133	rh.paracentral_4	#3ac83a
134	rh.paracentral_5	#3ac93a
135	rh.paracentral_6	#3acc3a
136	rh.parsopercularis_1	#dcb48a
137	rh.parsopercularis_2	#c8b48a
138	rh.parsopercularis_3	#c9b48a
139	rh.parsopercularis_4	#ccb48a
140	rh.parsorbitalis_1	#136230
141	rh.parsorbitalis_2	#134d30
142	rh.parstriangularis_1	#dc3a13
143	rh.parstriangularis_2	#d23a13
144	rh.parstriangularis_3	#d23a13
145	rh.parstriangularis_4	#d33a13
146	rh.pericalcarine_1	#78623a
147	rh.pericalcarine_2	#66623a
148	rh.pericalcarine_3	#67623a
149	rh.pericalcarine_4	#68623a
150	rh.postcentral_1	#dc1313
151	rh.postcentral_2	#db1313
152	rh.postcentral_3	#dd1313
153	rh.postcentral_4	#de1313
154	rh.postcentral_5	#df1313
155	rh.postcentral_6	#df1313
156	rh.postcentral_7	#dc0613
157	rh.postcentral_8	#dc0613
158	rh.postcentral_9	#dc0613
159	rh.postcentral_10	#dc0713
160	rh.postcentral_11	#dc0813
161	rh.postcentral_12	#dc0913
162	rh.posteriorcingulate_1	#dcb4dc
163	rh.posteriorcingulate_2	#dcb4c8
164	rh.posteriorcingulate_3	#dcb4c9
165	rh.posteriorcingulate_4	#dcb4cc
166	rh.precentral_1	#3a13dc
167	rh.precentral_2	#3a13d2
168	rh.precentral_3	#3a13d2
169	rh.precentral_4	#3a13d3
170	rh.precentral_5	#3a13d4
171	rh.precentral_6	#3a13d5
172	rh.precentral_7	#3a13d6
173	rh.precentral_8	#3a13d9
174	rh.precentral_9	#3a13da
175	rh.precentral_10	#3a13db
176	rh.precentral_11	#2213dc
177	rh.precentral_12	#2313dc
178	rh.precentral_13	#2413dc
179	rh.precentral_14	#2713dc
180	rh.precentral_15	#2813dc
181	rh.precentral_16	#2913dc
182	rh.precuneus_1	#9f8ab4
183	rh.precuneus_2	#9f8aa0
184	rh.precuneus_3	#9f8aa1
185	rh.precuneus_4	#9f8aa2
186	rh.precuneus_5	#9f8aa3
187	rh.precuneus_6	#9f8aa6
188	rh.precuneus_7	#9f8aa7
189	rh.precuneus_8	#9f8aa8
190	rh.precuneus_9	#9f8aa9
191	rh.precuneus_10	#9f8aaa
192	rh.rostralanteriorcingulate_1	#50138a
193	rh.rostralanteriorcingulate_2	#50137d
194	rh.rostralmiddlefrontal_1	#49307b
195	rh.rostralmiddlefrontal_2	#493079
196	rh.rostralmiddlefrontal_3	#493079
197	rh.rostralmiddlefrontal_4	#49307a
198	rh.rostralmiddlefrontal_5	#49307c
199	rh.rostralmiddlefrontal_6	#46307b
200	rh.rostralmiddlefrontal_7	#46307b
201	rh.rostralmiddlefrontal_8	#47307b
202	rh.rostralmiddlefrontal_9	#48307b
203	rh.rostralmiddlefrontal_10	#4a307b
204	rh.rostralmiddlefrontal_11	#4d307b
205	rh.rostralmiddlefrontal_12	#4e307b
206	rh.rostralmiddlefrontal_13	#4f307b
207	rh.superiorfrontal_1	#13dc9f
208	rh.superiorfrontal_2	#13c29f
209	rh.superiorfrontal_3	#13c39f
210	rh.superiorfrontal_4	#13c49f
211	rh.superiorfrontal_5	#13c59f
212	rh.superiorfrontal_6	#13c59f
213	rh.superiorfrontal_7	#13c59f
214	rh.superiorfrontal_8	#13c69f
215	rh.superiorfrontal_9	#13c79f
216	rh.superiorfrontal_10	#13c89f
217	rh.superiorfrontal_11	#13c99f
218	rh.superiorfrontal_12	#13cc9f
219	rh.superiorfrontal_13	#13cd9f
220	rh.superiorfrontal_14	#13ce9f
221	rh.superiorfrontal_15	#13cf9f
222	rh.superiorfrontal_16	#13d09f
223	rh.superiorfrontal_17	#13d19f
224	rh.superiorparietal_1	#13b48a
225	rh.superiorparietal_2	#13a08a
226	rh.superiorparietal_3	#13a18a
227	rh.superiorparietal_4	#13a28a
228	rh.superiorparietal_5	#13a38a
229	rh.superiorparietal_6	#13a68a
230	rh.superiorparietal_7	#13a78a
231	rh.superiorparietal_8	#13a88a
232	rh.superiorparietal_9	#13a98a
233	rh.superiorparietal_10	#13aa8a
234	rh.superiorparietal_11	#13ab8a
235	rh.superiorparietal_12	#13ac8a
236	rh.superiorparietal_13	#13ac8a
237	rh.superiortemporal_1	#8adcdc
238	rh.superiortemporal_2	#8adcc8
239	rh.superiortemporal_3	#8adcc9
240	rh.superiortemporal_4	#8adccc
241	rh.superiortemporal_5	#8adccd
242	rh.superiortemporal_6	#8adcce
243	rh.superiortemporal_7	#8adccf
244	rh.superiortemporal_8	#8adcd0
245	rh.superiortemporal_9	#8adcd1
246	rh.superiortemporal_10	#8adcd2
247	rh.superiortemporal_11	#8adcd2
248	rh.supramarginal_1	#509f13
249	rh.supramarginal_2	#509613
250	rh.supramarginal_3	#509913
251	rh.supramarginal_4	#509a13
252	rh.supramarginal_5	#509b13
253	rh.supramarginal_6	#509c13
254	rh.supramarginal_7	#509d13
255	rh.supramarginal_8	#509e13
256	rh.supramarginal_9	#509f13
257	rh.frontalpole_1	#620062
258	rh.temporalpole_1	#464646
259	rh.transversetemporal_1	#9494c6
260	rh.insula_1	#ffc01f
261	rh.insula_2	#e1c01f
262	rh.insula_3	#e2c01f
263	rh.insula_4	#e3c01f
264	rh.insula_5	#e6c01f
265	rh.insula_6	#e7c01f
266	rh.insula_7	#e8c01f
267	lh.bankssts_1	#176228
268	lh.bankssts_2	#174d28
269	lh.bankssts_3	#174e28
270	lh.caudalanteriorcingulate_1	#7b629f
271	lh.caudalanteriorcingulate_2	#7b628e
272	lh.caudalmiddlefrontal_1	#621700
273	lh.caudalmiddlefrontal_2	#521700
274	lh.caudalmiddlefrontal_3	#521700
275	lh.caudalmiddlefrontal_4	#521700
276	lh.caudalmiddlefrontal_5	#531700
277	lh.caudalmiddlefrontal_6	#541700
278	lh.cuneus_1	#dc1362
279	lh.cuneus_2	#c81362
280	lh.cuneus_3	#c91362
281	lh.entorhinal_1	#dc1308
282	lh.fusiform_1	#b4dc8a
283	lh.fusiform_2	#b4c28a
284	lh.fusiform_3	#b4c38a
285	lh.fusiform_4	#b4c48a
286	lh.fusiform_5	#b4c58a
287	lh.fusiform_6	#b4c58a
288	lh.fusiform_7	#b4c58a
289	lh.fusiform_8	#b4c68a
290	lh.inferiorparietal_1	#dc3adc
291	lh.inferiorparietal_2	#d23adc
292	lh.inferiorparietal_3	#d33adc
293	lh.inferiorparietal_4	#d43adc
294	lh.inferiorparietal_5	#d53adc
295	lh.inferiorparietal_6	#d63adc
296	lh.inferiorparietal_7	#d93adc
297	lh.inferiorparietal_8	#da3adc
298	lh.inferiorparietal_9	#db3adc
299	lh.inferiorparietal_10	#dd3adc
300	lh.inferiortemporal_1	#b42878
301	lh.inferiortemporal_2	#a02878
302	lh.inferiortemporal_3	#a12878
303	lh.inferiortemporal_4	#a22878
304	lh.inferiortemporal_5	#a32878
305	lh.inferiortemporal_6	#a62878
306	lh.inferiortemporal_7	#a72878
307	lh.inferiortemporal_8	#a82878
308	lh.isthmuscingulate_1	#8a138a
309	lh.isthmuscingulate_2	#7d138a
310	lh.isthmuscingulate_3	#80138a
311	lh.lateraloccipital_1	#131e8a
312	lh.lateraloccipital_2	#131e7d
313	lh.lateraloccipital_3	#131e80
314	lh.lateraloccipital_4	#131e81
315	lh.lateraloccipital_5	#131e82
316	lh.lateraloccipital_6	#131e83
317	lh.lateraloccipital_7	#131e84
318	lh.lateraloccipital_8	#131e85
319	lh.lateraloccipital_9	#131e85
320	lh.lateraloccipital_10	#131e85
321	lh.lateraloccipital_11	#131e86
322	lh.lateralorbitofrontal_1	#214930
323	lh.lateralorbitofrontal_2	#214630
324	lh.lateralorbitofrontal_3	#214730
325	lh.lateralorbitofrontal_4	#214830
326	lh.lateralorbitofrontal_5	#214a30
327	lh.lateralorbitofrontal_6	#214929
328	lh.lateralorbitofrontal_7	#21492a
329	lh.lingual_1	#df8a8a
330	lh.lingual_2	#e18a8a
331	lh.lingual_3	#e28a8a
332	lh.lingual_4	#e38a8a
333	lh.lingual_5	#e68a8a
334	lh.lingual_6	#e78a8a
335	lh.lingual_7	#e88a8a
336	lh.lingual_8	#e98a8a
337	lh.medialorbitofrontal_1	#c62149
338	lh.medialorbitofrontal_2	#b62149
339	lh.medialorbitofrontal_3	#b72149
340	lh.medialorbitofrontal_4	#b82149
341	lh.medialorbitofrontal_5	#b82149
342	lh.middletemporal_1	#9f6230
343	lh.middletemporal_2	#966230
344	lh.middletemporal_3	#996230
345	lh.middletemporal_4	#9a6230
346	lh.middletemporal_5	#9b6230
347	lh.middletemporal_6	#9c6230
348	lh.middletemporal_7	#9d6230
349	lh.parahippocampal_1	#13dc3a
350	lh.parahippocampal_2	#13c23a
351	lh.parahippocampal_3	#13c33a
352	lh.paracentral_1	#3adc3a
353	lh.paracentral_2	#3ac63a
354	lh.paracentral_3	#3ac73a
355	lh.paracentral_4	#3ac83a
356	lh.paracentral_5	#3ac93a
357	lh.parsopercularis_1	#dcb48a
358	lh.parsopercularis_2	#c8b48a
359	lh.parsopercularis_3	#c9b48a
360	lh.parsopercularis_4	#ccb48a
361	lh.parsorbitalis_1	#136230
362	lh.parsorbitalis_2	#134d30
363	lh.parstriangularis_1	#dc3a13
364	lh.parstriangularis_2	#d23a13
365	lh.parstriangularis_3	#d33a13
366	lh.pericalcarine_1	#78623a
367	lh.pericalcarine_2	#66623a
368	lh.pericalcarine_3	#67623a
369	lh.postcentral_1	#dc1313
370	lh.postcentral_2	#db1313
371	lh.postcentral_3	#dd1313
372	lh.postcentral_4	#de1313
373	lh.postcentral_5	#df1313
374	lh.postcentral_6	#df1313
375	lh.postcentral_7	#dc0613
376	lh.postcentral_8	#dc0613
377	lh.postcentral_9	#dc0613
378	lh.postcentral_10	#dc0713
379	lh.postcentral_11	#dc0813
380	lh.postcentral_12	#dc0913
381	lh.postcentral_13	#dc0a13
382	lh.postcentral_14	#dc0d13
383	lh.posteriorcingulate_1	#dcb4dc
384	lh.posteriorcingulate_2	#dcb4c8
385	lh.posteriorcingulate_3	#dcb4c9
386	lh.posteriorcingulate_4	#dcb4cc
387	lh.precentral_1	#3a13dc
388	lh.precentral_2	#3a13d2
389	lh.precentral_3	#3a13d2
390	lh.precentral_4	#3a13d3
391	lh.precentral_5	#3a13d4
392	lh.precentral_6	#3a13d5
393	lh.precentral_7	#3a13d6
394	lh.precentral_8	#3a13d9
395	lh.precentral_9	#3a13da
396	lh.precentral_10	#3a13db
397	lh.precentral_11	#2213dc
398	lh.precentral_12	#2313dc
399	lh.precentral_13	#2413dc
400	lh.precentral_14	#2713dc
401	lh.precentral_15	#2813dc
402	lh.precentral_16	#2913dc
403	lh.precuneus_1	#9f8ab4
404	lh.precuneus_2	#9f8aa0
405	lh.precuneus_3	#9f8aa1
406	lh.precuneus_4	#9f8aa2
407	lh.precuneus_5	#9f8aa3
408	lh.precuneus_6	#9f8aa6
409	lh.precuneus_7	#9f8aa7
410	lh.precuneus_8	#9f8aa8
411	lh.precuneus_9	#9f8aa9
412	lh.precuneus_10	#9f8aaa
413	lh.precuneus_11	#9f8aab
414	lh.rostralanteriorcingulate_1	#50138a
415	lh.rostralanteriorcingulate_2	#50137d
416	lh.rostralmiddlefrontal_1	#49307b
417	lh.rostralmiddlefrontal_2	#493079
418	lh.rostralmiddlefrontal_3	#493079
419	lh.rostralmiddlefrontal_4	#49307a
420	lh.rostralmiddlefrontal_5	#49307c
421	lh.rostralmiddlefrontal_6	#46307b
422	lh.rostralmiddlefrontal_7	#46307b
423	lh.rostralmiddlefrontal_8	#47307b
424	lh.rostralmiddlefrontal_9	#48307b
425	lh.rostralmiddlefrontal_10	#4a307b
426	lh.rostralmiddlefrontal_11	#4d307b
427	lh.rostralmiddlefrontal_12	#4e307b
428	lh.superiorfrontal_1	#13dc9f
429	lh.superiorfrontal_2	#13c29f
430	lh.superiorfrontal_3	#13c39f
431	lh.superiorfrontal_4	#13c49f
432	lh.superiorfrontal_5	#13c59f
433	lh.superiorfrontal_6	#13c59f
434	lh.superiorfrontal_7	#13c59f
435	lh.superiorfrontal_8	#13c69f
436	lh.superiorfrontal_9	#13c79f
437	lh.superiorfrontal_10	#13c89f
438	lh.superiorfrontal_11	#13c99f
439	lh.superiorfrontal_12	#13cc9f
440	lh.superiorfrontal_13	#13cd9f
441	lh.superiorfrontal_14	#13ce9f
442	lh.superiorfrontal_15	#13cf9f
443	lh.superiorfrontal_16	#13d09f
444	lh.superiorfrontal_17	#13d19f
445	lh.superiorfrontal_18	#13d29f
446	lh.superiorparietal_1	#13b48a
447	lh.superiorparietal_2	#13a08a
448	lh.superiorparietal_3	#13a18a
449	lh.superiorparietal_4	#13a28a
450	lh.superiorparietal_5	#13a38a
451	lh.superiorparietal_6	#13a68a
452	lh.superiorparietal_7	#13a78a
453	lh.superiorparietal_8	#13a88a
454	lh.superiorparietal_9	#13a98a
455	lh.superiorparietal_10	#13aa8a
456	lh.superiorparietal_11	#13ab8a
457	lh.superiorparietal_12	#13ac8a
458	lh.superiorparietal_13	#13ac8a
459	lh.superiorparietal_14	#13ac8a
460	lh.superiortemporal_1	#8adcdc
461	lh.superiortemporal_2	#8adcc8
462	lh.superiortemporal_3	#8adcc9
463	lh.superiortemporal_4	#8adccc
464	lh.superiortemporal_5	#8adccd
465	lh.superiortemporal_6	#8adcce
466	lh.superiortemporal_7	#8adccf
467	lh.superiortemporal_8	#8adcd0
468	lh.superiortemporal_9	#8adcd1
469	lh.superiortemporal_10	#8adcd2
470	lh.superiortemporal_11	#8adcd2
471	lh.supramarginal_1	#509f13
472	lh.supramarginal_2	#509613
473	lh.supramarginal_3	#509913
474	lh.supramarginal_4	#509a13
475	lh.supramarginal_5	#509b13
476	lh.supramarginal_6	#509c13
477	lh.supramarginal_7	#509d13
478	lh.supramarginal_8	#509e13
479	lh.supramarginal_9	#509f13
480	lh.supramarginal_10	#509f13
481	lh.frontalpole_1	#620062
482	lh.temporalpole_1	#464646
483	lh.transversetemporal_1	#9494c6
484	lh.transversetemporal_2	#9494b6
485	lh.insula_1	#ffc01f
486	lh.insula_2	#e1c01f
487	lh.insula_3	#e2c01f
488	lh.insula_4	#e3c01f
489	lh.insula_5	#e6c01f
490	lh.insula_6	#e7c01f
491	lh.insula_7	#e8c01f
